0,1,2,3,4,5
0,2265457486,Sun Jun 21 06:37:31 PDT 2009,NO_QUERY,posephoto,Tyrone v Derry on the box for 27 minutes and no punch-up yet! I want my money back! 
0,2031265277,Thu Jun 04 09:34:16 PDT 2009,NO_QUERY,DistantFate,@StephenLacy lol.... So I can't follow you then? 
4,1988885412,Sun May 31 23:40:01 PDT 2009,NO_QUERY,svgrob,@cssvideos hehe thx  /bow
4,1793095255,Thu May 14 01:21:17 PDT 2009,NO_QUERY,tenketanken,@trinegrung Grattis med snart 1000 followers!!  Any luck with the Ellen show?
0,2259297036,Sat Jun 20 17:20:33 PDT 2009,NO_QUERY,upscalekitten,"LMAO @ khanish. &quot;That girl is brainless, how is she mad at u again??&quot; Lmaoo. Idk  I just be chillen!!!"
0,2015605769,Wed Jun 03 05:05:27 PDT 2009,NO_QUERY,kreeti,@twilightfairy @sanjukta cant join tweetknot. Some problem 
0,1679038005,Sat May 02 08:22:52 PDT 2009,NO_QUERY,rakaur,@ThisIsRobThomas My mother just got laid off 
0,2265755434,Sun Jun 21 07:14:45 PDT 2009,NO_QUERY,JohnR101,What a gorgeous day out and I have to spend it at work until 7 PM.  
4,2003516872,Tue Jun 02 06:40:36 PDT 2009,NO_QUERY,drewdecoste,"@ChefBridgette alright, well, I'm homa atm. I'm gonna see if I can stay this afternoon too. so, maybe I'll see you then "
0,2003616858,Tue Jun 02 06:51:18 PDT 2009,NO_QUERY,Broadrick,@laurruh I fell asleep  was it good?
4,2050994157,Fri Jun 05 19:40:07 PDT 2009,NO_QUERY,sillyjanet,Mylenes room is nice 
4,1965505015,Fri May 29 16:02:19 PDT 2009,NO_QUERY,MysticMartin,@CHRISDJMOYLES Alan Sugar fired him . . . oh no wrong show.  
0,2301125397,Tue Jun 23 15:01:56 PDT 2009,NO_QUERY,Beanie76,@AdrianneCurry it sucks that the books have come to an end 
0,1687867571,Sun May 03 09:47:10 PDT 2009,NO_QUERY,Mikey_894,@RachaelBlevins3 haha kool btw i didnt mean tat text earlier in a bad way 
0,2242051257,Fri Jun 19 11:42:26 PDT 2009,NO_QUERY,xJoeJonasGirlx,@JoeJGirl2009 i know  I'm trying add episode 7 of JONAS and the Today Show special.
4,2013146906,Tue Jun 02 22:01:06 PDT 2009,NO_QUERY,73K,@007peter You're welcome. It's an amazing twitter stats tool and more 
4,2189369848,Mon Jun 15 23:52:28 PDT 2009,NO_QUERY,d0nd0n,Goodnight everybody 
0,2048699972,Fri Jun 05 15:37:46 PDT 2009,NO_QUERY,sugardoo,sitting here at home...wishing i was with my ex bf... i hate break ups... 
0,1468075552,Mon Apr 06 23:34:53 PDT 2009,NO_QUERY,kersten_k,why do both of my best friends have to be shitty simultaneously?  Can u at least take turns hurting my feelings? jerks..    going 2 sleep.
0,2015424518,Wed Jun 03 04:37:42 PDT 2009,NO_QUERY,jtthom,is ill and trying to get some rest and drinks lots of fluids 
0,1833404687,Sun May 17 23:10:53 PDT 2009,NO_QUERY,saulkza,So much of traffic 
4,1979806882,Sun May 31 04:35:02 PDT 2009,NO_QUERY,avatarstuff,try to stay alive. preparations for a big wedding party 
4,2001436291,Tue Jun 02 00:52:51 PDT 2009,NO_QUERY,Twittwoch,efactor lÃ¤dt am 9.6. ab 20 Uhr fÃ¼r 0 â¬ zum &quot;The #Berlin #Entrepreneurs Mixer&quot; http://bit.ly/16eaCL Host ist @askfrasco  (via @SUSUH)
0,2193274322,Tue Jun 16 08:14:04 PDT 2009,NO_QUERY,VanHudgie,@101887 i miss you 
4,1961486679,Fri May 29 09:34:40 PDT 2009,NO_QUERY,radha_,@brainstuck good night! catch you tomo.. happy weekend 
0,2297770202,Tue Jun 23 10:51:07 PDT 2009,NO_QUERY,Chanabella,@omgkeyana friggin better.sometimes private texts aren't enough. And the wtf at having to wait like a week for my jeans to come in stock! 
0,1824466529,Sun May 17 01:30:23 PDT 2009,NO_QUERY,rsuenaga,"Back. Ran two, walked one. Even 2.5 hours after a meal isn't long enough for me to run reasonably. "
0,2178897429,Mon Jun 15 08:21:39 PDT 2009,NO_QUERY,xx_mel_ob_xx,Watching P.S I love you ! Feeling that lump in my throat fight back the tears !  gawd it's sad 
0,2253705863,Sat Jun 20 08:36:42 PDT 2009,NO_QUERY,weshinckes,Have the absolute hump! My huge 2 bed flat is being converted into a 3 bed  Thanks a lot! #wankers
0,1972611420,Sat May 30 09:33:06 PDT 2009,NO_QUERY,50sThowback,needs some download tickets! Someone help 
4,1980055221,Sun May 31 05:31:30 PDT 2009,NO_QUERY,yumyumtumtum,having insomnia for no reason 3 nights in a row is exhausting! &gt;_&lt; but still...a good sunday morning 
4,2002609690,Tue Jun 02 04:42:01 PDT 2009,NO_QUERY,aluvshue,@ChArDaLiCiOuZ charda! so pretty you look like a doll..  now i look like chakadoll for being sleep deprived lol
4,2066425539,Sun Jun 07 10:29:52 PDT 2009,NO_QUERY,julieobrien,@Shongz yayayayyaayyayyayayayayy  Aaaaaaah I so want to see Take That &gt;___&lt; Try and swap with someone :o
0,1984667866,Sun May 31 15:33:52 PDT 2009,NO_QUERY,victaylorr,i'm home 
0,2044303303,Fri Jun 05 09:09:45 PDT 2009,NO_QUERY,RizzyRae,have i always been so.. predictable  .. sigh* . il tlk about it later.. too tired right now
4,1880363339,Fri May 22 00:58:50 PDT 2009,NO_QUERY,Sportstest,@britishbulldog you need to count the number of V40's in front of you...makes for more impressive reading. Well done 
0,2182221193,Mon Jun 15 12:53:02 PDT 2009,NO_QUERY,EllenxXo,report coming on wed.. :s  uh oh 
0,2263537276,Sun Jun 21 01:05:10 PDT 2009,NO_QUERY,shopahollic96,@ J.CO now...huh! My download file isn't loading fastly.. 
0,1827742114,Sun May 17 11:21:01 PDT 2009,NO_QUERY,prinzessiiin,watching garfield 2 - i miss uk soo much 
4,2185356161,Mon Jun 15 17:15:31 PDT 2009,NO_QUERY,yooSara,@InfiniteCycle that's me! 
0,1794613863,Thu May 14 06:11:57 PDT 2009,NO_QUERY,AdrianErlandson,My cymbal cases weigh more than me 
0,1977535351,Sat May 30 21:10:07 PDT 2009,NO_QUERY,Texas0utLaw,"i sweat 3 times a week for my body, 6 times a week for my soul...  and they both still need work "
0,2256358427,Sat Jun 20 12:39:18 PDT 2009,NO_QUERY,ShiedhaO,I can't find ne thing to wear 
4,2063771801,Sun Jun 07 04:00:50 PDT 2009,NO_QUERY,harryfletcher95,abit bored! cant wait to get my camera in 19 days 
4,1573822594,Tue Apr 21 03:01:16 PDT 2009,NO_QUERY,herlastdownfall,@SamMaliksi oh my goodness! thank you for showing me that.  Another person made my day.
0,2055688213,Sat Jun 06 09:46:30 PDT 2009,NO_QUERY,CranberrySnape,Has a heartache. 
0,1971983872,Sat May 30 08:18:57 PDT 2009,NO_QUERY,hollyalyxfinch,Waiting (song not sitting doing shit all) made it better. Now Whole Lotta History...sob  but Kimberlys voice at the start...&lt;melts&gt;
0,2248505647,Fri Jun 19 20:43:56 PDT 2009,NO_QUERY,discogryff,@amandapalmer i don't have make-up   but i am doing absolutely nothing
0,1990768084,Mon Jun 01 05:41:49 PDT 2009,NO_QUERY,estariray,"@michellardi on the contrary, I love being at home. At least nakakarest ako. LOL! Burn out sa work, dito pa din ako. "
0,2002279439,Tue Jun 02 03:44:16 PDT 2009,NO_QUERY,ezstx,School  only 9 more days 
0,1468245086,Tue Apr 07 00:30:56 PDT 2009,NO_QUERY,ahyng,Bored from doing homework  What is pingping doing?
0,2061151536,Sat Jun 06 20:16:54 PDT 2009,NO_QUERY,chadblocher,I really wish I could get $1000 for Thailand 
0,1999657793,Mon Jun 01 20:35:51 PDT 2009,NO_QUERY,RoboFloorbangr,@karamellow1 It was like 2 weeks after they came out. I've asked tmobile if they can check my update by my IMEI #..they said no 
0,1989421618,Mon Jun 01 01:28:46 PDT 2009,NO_QUERY,fartfree,At costa coffee. Skipped lunch. Working out of here. Massively Hungry. 
0,2062182903,Sat Jun 06 22:32:30 PDT 2009,NO_QUERY,missmaliaaa,i feel like some bs is about to be dropped on me tonight  laaaaaaaaame.
4,2175861889,Mon Jun 15 02:12:44 PDT 2009,NO_QUERY,langzahnratte,"sitting in #graz, working for the meeting on 2.30 pm, eating some strawberries and try to keep my white trousers clean "
0,2250854728,Sat Jun 20 01:41:05 PDT 2009,NO_QUERY,lakezter,Out finishing some pending stuff 
0,2000612290,Mon Jun 01 22:31:07 PDT 2009,NO_QUERY,babybyndi,What is wrong with you today @StellaBellaButt? 
0,1985360885,Sun May 31 16:57:31 PDT 2009,NO_QUERY,Diamond_Ice,And at this present time I am not feeling twitterfon!..hopefully I get used to it or I'm gonna have to add a next twitter app   Y in NYC!
0,2046954132,Fri Jun 05 12:56:16 PDT 2009,NO_QUERY,PaulaMaack,"Had my hair done yesterday, and hunny took me out to Osteria in Palo Alto to show off. Gnocchi was so steamy - melted hairdo on the spot. "
4,1563576164,Sun Apr 19 23:22:22 PDT 2009,NO_QUERY,cutieegel,i'm packing my bags.. we're visiting the province.. so nice to be back.. a'ight? 
4,2050960839,Fri Jun 05 19:36:25 PDT 2009,NO_QUERY,kisabelq,"HangingOver with @gracesheila, @pdotwee, @FoodiesRus, @IMPRM, @djrygar...and thoses others who are too good to join twitter "
0,2051523473,Fri Jun 05 22:13:45 PDT 2009,NO_QUERY,asteliapuff39,@presto82 shut up please!  you make me miss my country! I love yuca! y platanos!
4,1995235296,Mon Jun 01 13:09:59 PDT 2009,NO_QUERY,BiggbyBob,"Spot Bob this week in Shelby Township.... 8-10am -- can't wait to visit....remember I buy whatever drink u want, nothin' but fun "
4,2053910014,Sat Jun 06 06:03:20 PDT 2009,NO_QUERY,Susey69,belly button done today then seeing my nefew ... hungry and bored ... might go to the Marianas Trench Concert cant wait  ... ily &lt;3
4,1793222965,Thu May 14 01:51:15 PDT 2009,NO_QUERY,MALudwig,"@angryaussie Aw, heck. I'll send an eviction notice to the germs  Else I'll show pics of U cheating w/ another virus!"
0,2055766245,Sat Jun 06 09:55:03 PDT 2009,NO_QUERY,vivinyvil,@iLoveMyE71 its not ur fault k. 
0,2236712852,Fri Jun 19 04:21:57 PDT 2009,NO_QUERY,youngcalihottie,"Just found out his texts haven't been working since around 9pm last night. If u've texted me since then, i haven't rcvd it. "
4,2057870577,Sat Jun 06 13:49:16 PDT 2009,NO_QUERY,mandermint,"@dickotomy my bad *hug, hug, hug, hug* - 'cause you need four a day "
0,2179993503,Mon Jun 15 09:51:59 PDT 2009,NO_QUERY,icestar13,"Got drenched today  ......went to go and see The Hangover, it was hilarious.....I recommend u see it!! XxxxX"
4,1971574890,Sat May 30 07:24:51 PDT 2009,NO_QUERY,madison_sewell,Just logged 6 miles. Got 10th overall at the 5k and 4th for women. Yay 
0,1976319413,Sat May 30 17:04:09 PDT 2009,NO_QUERY,fbrown8520,wishes Adam were here 
4,2175024747,Sun Jun 14 23:53:59 PDT 2009,NO_QUERY,MissKsyn,@IamJulito Yo I heard Webster Hall was crazy and that Strata is even crazier.. LMAO.. Sounds like a great night.. Have fun 
4,2063179768,Sun Jun 07 01:39:37 PDT 2009,NO_QUERY,crystalislupe,I feel squeaky clean 
0,1685503458,Sun May 03 00:41:00 PDT 2009,NO_QUERY,BoopBoop_e_Doop,@sweptbyforever I'm sorry  I wish u coulda come to orpheum. Love u!
4,1836518611,Mon May 18 08:08:27 PDT 2009,NO_QUERY,CharlotteBaret,@AshleyLTMSYF http://twitpic.com/5e0qw - You look great  .Can't wait to see your new video .
4,2060292709,Sat Jun 06 18:37:55 PDT 2009,NO_QUERY,RedLinc,"@CaraScrapNStamp congratulations, I wish you many sales "
4,1881170772,Fri May 22 03:50:08 PDT 2009,NO_QUERY,theswatchaholic,@MAC_and_singing Enjoy your Style Warrior haul! 
0,2254829418,Sat Jun 20 10:20:52 PDT 2009,NO_QUERY,parker1493,Parents are leaving tonight. Nothing to do.  i hate being ignored.
4,1559068186,Sun Apr 19 10:10:18 PDT 2009,NO_QUERY,tomkaulitz128,Nothing at all! I'm so happy i have the week off! 
0,2252411491,Sat Jun 20 06:12:29 PDT 2009,NO_QUERY,EDouglasWW,@mikeavila What happened with Reel Talk today? I think NBC ran it at 8AM but I tried to rewind and &quot;start over&quot; and missed it completely. 
0,2262643007,Sat Jun 20 22:55:41 PDT 2009,NO_QUERY,whatjadeysaid,I hate being tired and antisocial when my friends are at my house 
0,1994449251,Mon Jun 01 11:56:26 PDT 2009,NO_QUERY,StephaHuerta,@Stteph_3  heeey my girl yes we have to go out but u dont talk me   did u forget me? yees? i think so ...  loovee yaa girl!
0,1469413686,Tue Apr 07 06:18:22 PDT 2009,NO_QUERY,JiltedYellow,"Im about to see that 60lb girl in my class. She even runs b4 class, makes me feel disgusting "
4,1990258918,Mon Jun 01 04:21:38 PDT 2009,NO_QUERY,LoveCATii,NP: WHITE HORSE - Taylor Swift. 
0,2296246906,Tue Jun 23 08:56:57 PDT 2009,NO_QUERY,lizzischerf,@mitchelmusso that must have been hard!  at least you're almost done!
0,2052777397,Sat Jun 06 01:59:13 PDT 2009,NO_QUERY,shuyi89,Did not get my haircut today. I forgot it's the Agong bday today. Shop's closed. Boohoo 
4,2190055569,Tue Jun 16 01:38:29 PDT 2009,NO_QUERY,Martian68,"@mizrada Yep, it's scorchio down here "
0,2215892665,Wed Jun 17 18:45:21 PDT 2009,NO_QUERY,KatDaGDGFan,God I'm bored. Where are my friends when I need them? 
4,1556986326,Sun Apr 19 01:22:56 PDT 2009,NO_QUERY,tamtam_x,is gonna read somo more of miley cyrus - miles to go. on page 71 so far this morning  its a good read!
4,1678216313,Sat May 02 05:57:10 PDT 2009,NO_QUERY,TamiHeim,@Dougrea Nope - LOVED your DJ list. 
0,2216030780,Wed Jun 17 18:56:54 PDT 2009,NO_QUERY,LyricalQT,@PreThinking can't seem to get one sent... when I get off work I'll try again...  I'm beginning not to like -*whisper* the palm pre.. shh!
0,2324338107,Thu Jun 25 02:54:41 PDT 2009,NO_QUERY,missbi,@Nourhellzyeahh what did i do this time? 
0,1695191907,Mon May 04 05:28:37 PDT 2009,NO_QUERY,supergirl_16,I want a new dress a shoes. But im poor as shit 
0,2246455606,Fri Jun 19 17:37:18 PDT 2009,NO_QUERY,chnl,"@merissadaborn Yikes! Methinks Leo would not approve! ... And on that note, we srsly need to get to bed earlier. "
4,2001661740,Tue Jun 02 01:38:14 PDT 2009,NO_QUERY,unionroom,@RetroWilly We've gpt the pantone mugs 
0,2064254655,Sun Jun 07 05:43:48 PDT 2009,NO_QUERY,michelleclaudia,@KamiliaElsay yeah but under 16's have to be with an over 18! 
4,2068314457,Sun Jun 07 13:52:20 PDT 2009,NO_QUERY,edwardparra,"is NOW celebrating shaun,s surprise birthday!!! "
0,1999868056,Mon Jun 01 20:58:17 PDT 2009,NO_QUERY,sangeyvang,@therealjordin I can't wait.  my hdtv box isn't working..
4,1688079838,Sun May 03 10:17:30 PDT 2009,NO_QUERY,sliptozero,@Shallowlikeyou It's all good. Just think smiley faces 
0,1978170952,Sat May 30 22:37:09 PDT 2009,NO_QUERY,jajabunny,i started using mane and tail again i miss my hair so much  is jonesing to go to the book store......i need my book fix!
0,2018599792,Wed Jun 03 10:12:59 PDT 2009,NO_QUERY,clarapineda,"@rememberthedays ikr every time I see a photo of him, I THINK about his dick, I don't know why. also he is so qt "
4,1965276651,Fri May 29 15:38:08 PDT 2009,NO_QUERY,myzzhd,it's finally the weekendddd 
0,2051179225,Fri Jun 05 20:59:02 PDT 2009,NO_QUERY,LindseyMarie88,i thought this was getting better...NOPE!    it's whatever.   hopefully it will go away soon.
4,1989574883,Mon Jun 01 02:02:25 PDT 2009,NO_QUERY,apxlv,"@sarahlouiiise haha, yeeeeah right! I've come to accept my evil procrastinating ways now XD You can never leave the darkside, Sarah! "
4,1976755873,Sat May 30 18:58:36 PDT 2009,NO_QUERY,LostFactoryGirl,I'm not a leader nor a follower. I'm a second-in-command. 
4,2016157778,Wed Jun 03 06:16:33 PDT 2009,NO_QUERY,coloredrainbow,@BeautiifuLGirL you think so? haha okay. we'll see 
4,1999475755,Mon Jun 01 20:17:02 PDT 2009,NO_QUERY,Apdream,@CassCass02 hey girl welcome back 
4,2071888577,Sun Jun 07 20:04:33 PDT 2009,NO_QUERY,theOGpat,@_katpie how? ps call me! 
4,1551585646,Sat Apr 18 09:26:49 PDT 2009,NO_QUERY,scholler87,im in such a good mood today. Just need to make it out of work with this attitude 
4,1834671679,Mon May 18 03:48:36 PDT 2009,NO_QUERY,AndyHKS,some people just don't get it.... 
0,1977361912,Sat May 30 20:48:30 PDT 2009,NO_QUERY,CaraLinn,"I just remembered what today is... six years. Man, my heart hurts. ps  9."
4,2175276022,Mon Jun 15 00:32:48 PDT 2009,NO_QUERY,andrewfaith,"@nevbetts It's been a while since I've sucked big balls. Well, any balls actually. Just sayin'. "
0,2069654289,Sun Jun 07 16:16:38 PDT 2009,NO_QUERY,iheartnynuk,"@krismac24 @jill777 oops you're right, I was looking at the mansfield date! I wouldn't be able to take off work either "
4,1826277602,Sun May 17 08:07:29 PDT 2009,NO_QUERY,interaubis,rt @god The truth about HDTV  http://bit.ly/Mzcc1
0,1979243015,Sun May 31 02:12:58 PDT 2009,NO_QUERY,Lannaa,"@j3wfr0 they kept refusing to sell them &amp; nick came out to sort it as we were leaving. Sucks, no idea why they wouldn't sell them "
0,1980362293,Sun May 31 06:31:11 PDT 2009,NO_QUERY,StacyDerosby,@Holly_Baugh That sucks..esp when it is a weekend. 
0,2255431955,Sat Jun 20 11:15:13 PDT 2009,NO_QUERY,jfunson,Ugh! Backlight on MacBook busted. Whole LCD needs to be replaced. 
0,2002197699,Tue Jun 02 03:28:14 PDT 2009,NO_QUERY,ScreaminForJane,Matthh Assesss Todayyy 
4,2052293046,Sat Jun 06 00:14:59 PDT 2009,NO_QUERY,scorpiojerm,@BentoSet looks like an outfit I'd wear 
4,1978107156,Sat May 30 22:27:38 PDT 2009,NO_QUERY,mahima10,Had some nice Sindhi kadi and rice 
4,1981296149,Sun May 31 08:51:20 PDT 2009,NO_QUERY,windowspczone,Looking forward to Bing. 3 Full Days to Go 
0,1993944060,Mon Jun 01 11:10:13 PDT 2009,NO_QUERY,xo_Kaitlyn,Hawk mountain with Jocelyn! Phone gonna die any minute 
4,2011054936,Tue Jun 02 18:24:21 PDT 2009,NO_QUERY,ShayMarie21,"Just got my eyebrows done at a new place, I never go to new ppl but she did pretty good. "
4,1961808840,Fri May 29 10:04:34 PDT 2009,NO_QUERY,lilacadia,is absolutely loving every second of not doing ANYTHING! 
4,2001613886,Tue Jun 02 01:28:25 PDT 2009,NO_QUERY,pushsquare,I'm up! Time to catch up with anything I missed last night! 
0,2203414596,Tue Jun 16 23:41:18 PDT 2009,NO_QUERY,Born2Rune,Attempted to run HoS this morning. Servers went down  hopefully we can finish the run.
0,1556118867,Sat Apr 18 21:42:30 PDT 2009,NO_QUERY,stephmcastro13,is stuck between 2 worlds. Which one is the right one? I think I know but....can someone else be me until this is over lol 
4,2017421915,Wed Jun 03 08:21:53 PDT 2009,NO_QUERY,phoever,Hope my niece comes today!! 
4,1968232134,Fri May 29 21:01:22 PDT 2009,NO_QUERY,ShariMcConahay,@AnnOhio Hi Ann!!!!  *HUGE HUGS from FL*
4,1985488779,Sun May 31 17:12:03 PDT 2009,NO_QUERY,dBeatz,"I managed to break a wooden garden chair today oops lmao, not on purpose of course :p And got the latest Ubuntu onto my pc too! "
0,1691228019,Sun May 03 17:23:18 PDT 2009,NO_QUERY,WestLinn63,"Looks like Ms not going to make it, it is now 7-4 Athletics in the bottom of the 13th...sad "
0,1962949206,Fri May 29 11:58:21 PDT 2009,NO_QUERY,alifromdablock,"Am i really hyperventilating over my hair???  yes, i most certainly am."
4,1880701937,Fri May 22 02:11:23 PDT 2009,NO_QUERY,Hammerette_,@DeanRoof bit more info than we needed dean!lol #runnybottom 
4,2175852051,Mon Jun 15 02:11:01 PDT 2009,NO_QUERY,eena18,haaaa... 1st day of school... it was nice... 
4,1973791507,Sat May 30 11:50:32 PDT 2009,NO_QUERY,jayneyness,Sunshine! BBQ time! 
0,2249017476,Fri Jun 19 21:34:35 PDT 2009,NO_QUERY,SarahW232,got stuck in the downpour.  By the time I went home I looked like a participant in a wet-T contest. Also a bad idea to wear sandals! 
4,1984986284,Sun May 31 16:12:02 PDT 2009,NO_QUERY,kewlrats,@diemer I might just wear my Borat thong instead. 
